"DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","P784S1A3","LLAVEHOG","FEX_C"
6009700,2,1,2,4,"60097001",31.8941984782593
6009701,1,1,1,3,"60097011",31.2782308389665
6009701,2,1,2,4,"60097011",31.2782308389665
6009702,1,1,1,3,"60097021",31.9789975459931
6009704,1,1,1,2,"60097041",31.9789975459931
6009704,2,1,2,3,"60097041",31.9789975459931
6009706,1,1,1,3,"60097061",32.5949651852858
6009706,2,1,2,4,"60097061",32.5949651852858
6009709,1,1,1,3,"60097091",33.2957318923124
6009710,1,1,1,2,"60097101",33.2957318923124
6009710,2,1,2,3,"60097101",33.2957318923124
6009713,1,1,1,2,"60097131",32.5949651852858
6009713,2,1,2,3,"60097131",32.5949651852858
6009714,1,1,1,3,"60097141",32.5949651852858
6009715,1,1,1,6,"60097151",33.8269004638714
6009716,1,1,1,2,"60097161",33.9116995316052
6009716,2,1,2,3,"60097161",33.9116995316052
6009718,1,1,1,3,"60097181",33.2957318923124
6009719,1,1,1,4,"60097191",860.028265076974
6009720,1,1,1,2,"60097201",866.538823496408
6009720,2,1,2,3,"60097201",866.538823496408
6009722,1,1,1,2,"60097221",561.557446401407
6009723,2,1,2,3,"60097231",766.52366663127
6009723,1,1,1,2,"60097231",766.52366663127
6009727,1,1,1,2,"60097271",1033.81227935204
6009727,2,1,2,3,"60097271",1033.81227935204
6009738,1,1,1,1,"60097381",555.31259221109
6009739,1,1,1,3,"60097391",457.774712044977
6009739,2,1,2,4,"60097391",457.774712044977
6009741,1,1,1,2,"60097411",413.344308303198
6009934,1,1,1,3,"60099341",270.394141093489
6009952,1,1,1,2,"60099521",287.452851695349
6009965,1,1,1,2,"60099651",275.602373169195
6009965,2,1,2,3,"60099651",275.602373169195
6009965,3,1,3,4,"60099651",275.602373169195
6009967,1,1,1,1,"60099671",281.527612432272
6009967,2,1,2,2,"60099671",281.527612432272
6009985,1,1,1,3,"60099851",32.9954250342786
6010018,1,1,1,3,"60100181",34.2665164145882
6010018,2,1,2,4,"60100181",34.2665164145882
6010027,1,1,1,4,"60100271",2577.14537142735
6010061,1,1,1,6,"60100611",591.082003660067
6010061,2,1,2,4,"60100611",591.082003660067
6010065,1,1,1,3,"60100651",423.298900600557
6010065,2,1,2,4,"60100651",423.298900600557
6010085,1,1,1,3,"60100851",76.5674585100119
6010085,2,1,2,4,"60100851",76.5674585100119
6010085,3,1,3,5,"60100851",76.5674585100119
6010085,4,1,4,6,"60100851",76.5674585100119
6010085,5,1,5,7,"60100851",76.5674585100119
6010101,1,1,1,5,"60101011",298.742887532341
6010101,2,1,2,7,"60101011",298.742887532341
6010114,1,1,1,3,"60101141",498.923932505307
6010115,1,1,1,3,"60101151",706.162351565441
6010115,2,1,2,4,"60101151",706.162351565441
6010116,1,1,1,2,"60101161",318.921774421052
6010119,1,1,1,4,"60101191",695.121477902477
6010125,1,1,1,3,"60101251",1244.25167217916
6010128,1,1,1,3,"60101281",1872.38586267923
6010128,2,1,2,4,"60101281",1872.38586267923
6010131,1,1,1,3,"60101311",1719.99433039918
6010131,2,1,2,4,"60101311",1719.99433039918
6010137,1,1,1,3,"60101371",2806.41943136134
6010157,1,1,1,3,"60101571",1861.92996374996
6010186,1,1,1,3,"60101861",1008.11173829947
6010186,2,1,2,4,"60101861",1008.11173829947
6010186,3,1,3,5,"60101861",1008.11173829947
6010207,1,1,1,2,"60102071",591.516064087528
6010207,2,1,2,3,"60102071",591.516064087528
6010231,1,1,1,3,"60102311",60.7584822322455
6010233,1,1,1,4,"60102331",478.598592675857
6010235,1,1,1,3,"60102351",513.558164401799
6010235,2,1,2,4,"60102351",513.558164401799
6010237,1,1,1,3,"60102371",572.216270254893
6010237,2,1,2,4,"60102371",572.216270254893
6010237,3,1,3,5,"60102371",572.216270254893
6010238,1,1,1,3,"60102381",389.136455486522
6010244,1,1,1,4,"60102441",936.743933474525
6010245,1,1,1,2,"60102451",433.642695188407
6010245,2,1,2,5,"60102451",433.642695188407
6010249,1,1,1,3,"60102491",872.075472271778
6010249,2,1,2,4,"60102491",872.075472271778
6010249,3,1,3,4,"60102491",872.075472271778
6010270,1,1,1,3,"60102701",3263.47891142352
6010270,2,1,2,4,"60102701",3263.47891142352
6010277,1,2,1,3,"60102772",1943.73725547327
6010279,1,1,1,3,"60102791",363.265997301985
6010279,2,1,2,4,"60102791",363.265997301985
6010280,1,1,1,4,"60102801",797.940885410468
6010287,1,1,1,4,"60102871",824.401947077034
6010287,2,1,2,5,"60102871",824.401947077034
6010287,3,1,3,6,"60102871",824.401947077034
6010287,4,1,4,7,"60102871",824.401947077034
6010288,1,1,1,6,"60102881",804.72761305483
6010294,1,1,1,3,"60102941",1882.55247496096
6010295,1,1,1,3,"60102951",2459.74243245768
6010295,2,1,2,4,"60102951",2459.74243245768
6010298,1,1,1,3,"60102981",2220.42812214452
6010303,1,1,1,3,"60103031",2148.7125544846
6010303,2,1,2,4,"60103031",2148.7125544846
6010315,1,1,1,3,"60103151",663.015622627333
6010318,1,1,1,4,"60103181",845.838002953287
6010320,1,1,1,3,"60103201",739.479331532668
6010320,2,1,2,4,"60103201",739.479331532668
6010324,1,1,1,3,"60103241",696.228088686148
6010324,2,1,2,4,"60103241",696.228088686148
6010324,3,1,3,5,"60103241",696.228088686148
6010324,4,1,4,6,"60103241",696.228088686148
6010325,1,1,1,5,"60103251",780.028739464687
6010337,1,1,1,2,"60103371",2388.12905681347
6010345,1,1,1,1,"60103451",41.5515052461333
6010345,2,1,2,2,"60103451",41.5515052461333
6010380,1,1,1,3,"60103801",31.4639967475763
6010381,1,1,1,2,"60103811",37.352195196792
6010487,1,1,1,2,"60104871",3138.41915548528
6010487,2,1,2,3,"60104871",3138.41915548528
6010489,1,1,1,7,"60104891",5101.38909262486
6010497,1,1,1,5,"60104971",5006.53073639279
6010497,2,1,2,6,"60104971",5006.53073639279
6010501,1,1,1,3,"60105011",3273.19277830181
6010502,1,2,1,4,"60105022",5006.53073639279
6010502,2,2,2,5,"60105022",5006.53073639279
6010507,1,1,1,2,"60105071",3344.91937077597
6010516,1,1,1,4,"60105161",4803.75505838871
6010516,2,1,2,5,"60105161",4803.75505838871
6010518,3,1,3,5,"60105181",5114.4480581648
6010518,1,1,1,3,"60105181",5114.4480581648
6010518,2,1,2,4,"60105181",5114.4480581648
6010521,1,1,1,4,"60105211",2194.57461321218
6010523,1,1,1,5,"60105231",5317.22373616888
6010525,1,1,1,3,"60105251",5019.58970193272
6010529,1,1,1,3,"60105291",4816.81402392864
6010529,2,1,2,4,"60105291",4816.81402392864
6010531,1,1,1,3,"60105311",4816.81402392864
6010531,2,1,2,4,"60105311",4816.81402392864
6010540,1,1,1,3,"60105401",4911.67238016072
6010550,2,1,2,4,"60105501",5506.94044863302
6010550,3,1,3,5,"60105501",5506.94044863302
6010550,1,1,1,3,"60105501",5506.94044863302
6010555,1,1,1,2,"60105551",2413.81800197218
6010558,1,1,1,2,"60105581",2390.93729876974
6010585,1,1,1,4,"60105851",338.231657297838
6010588,1,1,1,4,"60105881",1020.48574560117
6010588,2,1,2,5,"60105881",1020.48574560117
6010588,3,1,3,6,"60105881",1020.48574560117
6010588,4,1,4,7,"60105881",1020.48574560117
6010591,1,1,1,4,"60105911",824.990263958982
6010591,2,1,2,5,"60105911",824.990263958982
6010593,1,1,1,4,"60105931",1039.78118612979
6010593,2,1,2,5,"60105931",1039.78118612979
6010593,3,1,3,6,"60105931",1039.78118612979
6010597,1,1,1,3,"60105971",893.187802967254
6010597,2,1,2,4,"60105971",893.187802967254
6010597,3,1,3,5,"60105971",893.187802967254
6010652,1,1,1,8,"60106521",242.559032036654
6010664,1,1,1,3,"60106641",136.833927632194
6010666,1,1,1,2,"60106661",447.256686617285
6010678,1,1,1,3,"60106781",142.458770219712
6010678,2,1,2,4,"60106781",142.458770219712
6010693,1,1,1,2,"60106931",250.824329322624
6010701,1,1,1,3,"60107011",317.072491036376
6010702,1,1,1,3,"60107021",219.59752309218
6010712,1,1,1,5,"60107121",238.411208127613
6010723,1,1,1,3,"60107231",149.819818895479
6010723,2,1,2,4,"60107231",149.819818895479
6010727,1,1,1,3,"60107271",247.592726213747
6010727,2,1,2,4,"60107271",247.592726213747
6010728,1,1,1,3,"60107281",290.378193850121
6010728,2,1,2,4,"60107281",290.378193850121
6010732,1,1,1,3,"60107321",315.406855488104
6010733,1,1,1,4,"60107331",131.092341533544
6010738,1,1,1,4,"60107381",784.221967517678
6010738,2,1,2,5,"60107381",784.221967517678
6010740,1,1,1,5,"60107401",362.728127650431
6010740,2,1,2,6,"60107401",362.728127650431
6010740,3,1,3,8,"60107401",362.728127650431
6010747,1,1,1,5,"60107471",165.295601024062
6010749,1,1,1,2,"60107491",293.897722333464
6010765,1,1,1,3,"60107651",173.567363867507
6010766,1,1,1,3,"60107661",131.092341533544
6010766,2,1,2,4,"60107661",131.092341533544
6010784,1,1,1,3,"60107841",311.023993289767
6010785,1,1,1,3,"60107851",272.931833154141
6010786,1,1,1,4,"60107861",473.120142630044
6010814,1,1,1,1,"60108141",372.099299564746
6010815,1,1,1,3,"60108151",438.16456735008
6010815,2,1,2,4,"60108151",438.16456735008
6010825,1,1,1,4,"60108251",503.65493475219
6010830,1,1,1,1,"60108301",492.299236196249
6010835,1,1,1,3,"60108351",275.795255429942
6010840,1,1,1,3,"60108401",443.191619868158
6010840,2,1,2,4,"60108401",443.191619868158
6010842,1,1,1,3,"60108421",394.839828162253
6010845,1,1,1,4,"60108451",313.917833439939
6010847,1,1,1,4,"60108471",500.112069905236
6010847,2,1,2,5,"60108471",500.112069905236
6010850,1,1,1,4,"60108501",310.191652532486
6010856,1,1,1,2,"60108561",302.763890772785
6010858,1,1,1,4,"60108581",319.438516083131
6010858,2,1,2,5,"60108581",319.438516083131
6010858,3,1,3,6,"60108581",319.438516083131
6010859,1,1,1,4,"60108591",256.305250017682
6010862,1,1,1,2,"60108621",203.289668084485
6010867,1,1,1,2,"60108671",721.292913985479
6010868,1,1,1,4,"60108681",1175.36912112629
6010894,1,1,1,3,"60108941",1273.91480545615
6010972,1,1,1,3,"60109721",1042.77966578212
6010972,2,1,2,4,"60109721",1042.77966578212
6011029,1,1,1,3,"60110291",88.663406387734
6011040,2,1,2,5,"60110401",527.776351913136
6011040,1,1,1,4,"60110401",527.776351913136
6011051,1,1,1,4,"60110511",611.171977077883
6011084,1,1,1,2,"60110841",116.828032382521
6011088,1,1,1,4,"60110881",129.208894504136
6011093,1,1,1,5,"60110931",1344.10452074394
6011093,2,1,2,6,"60110931",1344.10452074394
6011093,3,1,3,7,"60110931",1344.10452074394
6011094,1,1,1,3,"60110941",1276.41785982286
6011094,2,1,2,4,"60110941",1276.41785982286
6011094,3,1,3,5,"60110941",1276.41785982286
6011094,4,1,4,6,"60110941",1276.41785982286
6011097,1,1,1,3,"60110971",1173.86547033256
6011098,1,1,1,3,"60110981",1245.58551711526
6011098,2,1,2,4,"60110981",1245.58551711526
6011098,3,1,3,5,"60110981",1245.58551711526
6011100,1,1,1,2,"60111001",1510.77724962046
6011100,2,1,2,3,"60111001",1510.77724962046
6011100,3,1,3,4,"60111001",1510.77724962046
6011100,4,1,4,5,"60111001",1510.77724962046
6011101,1,1,1,3,"60111011",1195.37581080877
6011101,2,1,2,4,"60111011",1195.37581080877
6011101,3,1,3,5,"60111011",1195.37581080877
6011103,1,1,1,2,"60111031",1400.62796191106
6011103,2,1,2,3,"60111031",1400.62796191106
6011105,3,1,3,5,"60111051",1173.32109735573
6011105,1,1,1,3,"60111051",1173.32109735573
6011105,2,1,2,4,"60111051",1173.32109735573
6011107,1,1,1,2,"60111071",1009.96766111623
6011107,2,1,2,3,"60111071",1009.96766111623
6011108,1,1,1,2,"60111081",1016.54564324702
6011108,2,1,2,3,"60111081",1016.54564324702
6011108,3,1,3,4,"60111081",1016.54564324702
6011109,1,1,1,4,"60111091",963.020420209341
6011109,2,1,2,5,"60111091",963.020420209341
6011110,1,1,1,2,"60111101",1204.05805881567
6011110,2,1,2,3,"60111101",1204.05805881567
6011114,1,1,1,4,"60111141",1283.42418029944
6011116,1,1,1,3,"60111161",726.432000956082
6011116,2,1,2,4,"60111161",726.432000956082
6011119,1,1,1,3,"60111191",493.383980082389
6011119,2,1,2,4,"60111191",493.383980082389
6011119,3,1,3,5,"60111191",493.383980082389
6011120,1,1,1,3,"60111201",881.214501647043
6011120,2,1,2,4,"60111201",881.214501647043
6011124,1,1,1,3,"60111241",2902.66573355728
6011124,2,1,2,4,"60111241",2902.66573355728
6011124,3,1,3,5,"60111241",2902.66573355728
6011124,4,1,4,7,"60111241",2902.66573355728
6011125,1,1,1,3,"60111251",2022.29878237294
6011125,2,1,2,4,"60111251",2022.29878237294
6011126,1,1,1,3,"60111261",2032.03873660451
6011127,1,1,1,4,"60111271",2168.23644878083
6011127,2,1,2,7,"60111271",2168.23644878083
6011133,1,1,1,2,"60111331",1986.25077305687
6011135,1,1,1,3,"60111351",3027.69209532269
6011137,1,1,1,3,"60111371",1351.42527629992
6011137,2,1,2,5,"60111371",1351.42527629992
6011138,1,1,1,4,"60111381",1485.73389922469
6011138,2,1,2,5,"60111381",1485.73389922469
6011139,1,1,1,3,"60111391",1483.92151263924
6011139,2,1,2,4,"60111391",1483.92151263924
6011140,1,1,1,3,"60111401",1895.84220503824
6011140,2,1,2,4,"60111401",1895.84220503824
6011142,1,1,1,4,"60111421",1536.99431394861
6011142,2,1,2,6,"60111421",1536.99431394861
6011142,3,1,3,7,"60111421",1536.99431394861
6011144,1,1,1,2,"60111441",1392.47701521979
6011145,1,1,1,2,"60111451",1197.42518237851
6011146,1,1,1,3,"60111461",1652.07320132175
6011146,2,1,2,4,"60111461",1652.07320132175
6011147,1,1,1,4,"60111471",1334.1942864464
6011149,1,1,1,3,"60111491",909.919010747328
6011149,2,1,2,4,"60111491",909.919010747328
6011149,3,1,3,5,"60111491",909.919010747328
6011149,4,1,4,6,"60111491",909.919010747328
6011161,1,1,1,3,"60111611",2040.37322141296
6011161,2,1,2,4,"60111611",2040.37322141296
6011161,3,1,3,5,"60111611",2040.37322141296
6011161,4,1,4,6,"60111611",2040.37322141296
6011163,1,1,1,3,"60111631",1673.10609684918
6011184,1,1,1,4,"60111841",2065.73491735449
6011184,2,1,2,5,"60111841",2065.73491735449
6011241,1,1,1,3,"60112411",1330.89873487019
6011247,1,1,1,5,"60112471",1493.45109747779
6011247,2,1,2,6,"60112471",1493.45109747779
6011247,3,1,3,7,"60112471",1493.45109747779
6011250,1,1,1,3,"60112501",1170.69491940507
6011255,1,1,1,2,"60112551",1482.8252546619
6011255,2,1,2,3,"60112551",1482.8252546619
6011255,3,1,3,4,"60112551",1482.8252546619
6011284,1,1,1,3,"60112841",260.529069877871
6011295,1,1,1,4,"60112951",638.704800016628
6011304,1,1,1,2,"60113041",1495.45437843457
6011311,1,1,1,4,"60113111",777.076152426974
6011311,2,1,2,7,"60113111",777.076152426974
6011311,3,1,3,10,"60113111",777.076152426974
6011358,1,1,1,3,"60113581",448.485265092341
6011358,2,1,2,4,"60113581",448.485265092341
6011371,1,1,1,3,"60113711",458.533261220599
6011391,1,1,1,3,"60113911",926.263299742623
6011395,1,1,1,3,"60113951",907.77425924737
6011407,1,1,1,3,"60114071",538.784395251811
6011408,1,1,1,3,"60114081",921.430693355358
6011408,2,1,2,4,"60114081",921.430693355358
6011410,1,1,1,3,"60114101",629.694395583288
6011410,2,1,2,4,"60114101",629.694395583288
6011412,1,1,1,3,"60114121",937.42276673892
6011412,2,1,2,4,"60114121",937.42276673892
6011413,1,1,1,1,"60114131",701.955323681543
6011420,1,1,1,2,"60114201",90.0575566687047
6011421,1,1,1,4,"60114211",89.8140598869649
6011426,1,1,1,5,"60114261",92.0144631422884
6011432,1,1,1,4,"60114321",86.7572112752404
6011442,1,1,1,3,"60114421",1142.01814404107
6011442,2,1,2,4,"60114421",1142.01814404107
6011448,1,1,1,3,"60114481",5019.58970193272
6011448,2,1,2,4,"60114481",5019.58970193272
6011465,1,1,1,3,"60114651",3407.96640111834
6011467,1,1,1,3,"60114671",5019.58970193272
6011467,2,1,2,4,"60114671",5019.58970193272
6011471,1,1,1,3,"60114711",2312.88101657844
6011478,1,1,1,3,"60114781",2160.01878723969
6011478,2,1,2,4,"60114781",2160.01878723969
6011485,1,1,1,2,"60114851",542.969028686993
6011494,1,1,1,8,"60114941",487.155936169481
6011498,1,1,1,4,"60114981",559.151956359511
6011501,1,1,1,1,"60115011",508.368789007939
6011502,1,1,1,2,"60115021",389.120886516258
6011502,2,1,2,4,"60115021",389.120886516258
6011503,1,1,1,1,"60115031",332.515331512326
6011504,1,1,1,3,"60115041",581.026970298882
6011504,2,1,2,4,"60115041",581.026970298882
6011510,1,1,1,3,"60115101",667.714207831442
6011510,2,1,2,4,"60115101",667.714207831442
6011512,1,1,1,3,"60115121",561.190313226696
6011512,2,1,2,4,"60115121",561.190313226696
6011512,3,1,3,5,"60115121",561.190313226696
6011515,1,1,1,3,"60115151",333.803635961783
6011515,2,1,2,4,"60115151",333.803635961783
6011516,1,1,1,4,"60115161",314.821173666885
6011516,2,1,2,5,"60115161",314.821173666885
6011517,1,1,1,3,"60115171",307.981921939317
6011533,1,1,1,1,"60115331",228.581784924281
6011535,1,1,1,3,"60115351",282.183393905041
6011543,1,1,1,2,"60115431",464.604957966235
6011557,1,1,1,3,"60115571",435.361497591762
6011557,2,1,2,4,"60115571",435.361497591762
6011559,1,1,1,2,"60115591",319.292542319573
6011562,1,1,1,4,"60115621",526.399340761505
6011563,1,1,1,3,"60115631",1222.3643038494
6011563,2,1,2,4,"60115631",1222.3643038494
6011572,1,1,1,3,"60115721",305.591075962349
6011574,1,1,1,4,"60115741",383.911410667779
6011582,1,1,1,3,"60115821",529.553688206876
6011586,1,1,1,4,"60115861",479.551322195372
6011586,2,1,2,5,"60115861",479.551322195372
6011590,1,1,1,3,"60115901",374.340363695039
6011592,1,1,1,3,"60115921",431.97864609656
6011592,2,1,2,4,"60115921",431.97864609656
6011598,1,1,1,3,"60115981",301.771245466268
6011598,2,1,2,4,"60115981",301.771245466268
6011603,1,1,1,3,"60116031",568.469270346292
6011603,2,1,2,4,"60116031",568.469270346292
6011604,1,1,1,2,"60116041",716.624201651895
6011606,2,1,2,4,"60116061",2273.32574207616
6011606,1,1,1,3,"60116061",2273.32574207616
6011607,1,1,1,2,"60116071",1035.83468605419
6011607,2,1,2,3,"60116071",1035.83468605419
6011609,1,1,1,3,"60116091",3881.71373235724
6011609,2,1,2,4,"60116091",3881.71373235724
6011830,1,1,1,3,"60118301",51.2687394257834
6011830,2,1,2,4,"60118301",51.2687394257834
6011830,3,1,3,5,"60118301",51.2687394257834
6011845,1,1,1,3,"60118451",56.4434549971876
6011845,2,1,2,4,"60118451",56.4434549971876
6011849,1,1,1,2,"60118491",56.2482025850387
6011849,2,1,2,3,"60118491",56.2482025850387
6011849,3,1,3,4,"60118491",56.2482025850387
6011868,1,1,1,4,"60118681",33.1548074755378
6011868,2,1,2,5,"60118681",33.1548074755378
6012038,1,1,1,2,"60120381",2294.30701596692
6012111,1,1,1,3,"60121111",3133.64323280106
6012111,2,1,2,4,"60121111",3133.64323280106
6012178,1,1,1,4,"60121781",2372.42212713501
6012324,1,1,1,2,"60123241",197.23718944897
6012331,1,1,1,2,"60123311",185.788253323538
6012479,1,1,1,3,"60124791",1668.82335948621
6012484,1,1,1,3,"60124841",1700.96014294035
6012488,1,1,1,3,"60124881",1700.96014294035
6012536,1,1,1,3,"60125361",2112.66105662289
6012536,2,1,2,4,"60125361",2112.66105662289
6012567,1,1,1,3,"60125671",5222.3653799368
6012567,2,1,2,4,"60125671",5222.3653799368
6012568,1,1,1,3,"60125681",5196.24744885693
6012568,2,1,2,5,"60125681",5196.24744885693
6012568,3,1,3,6,"60125681",5196.24744885693
6012569,1,1,1,3,"60125691",4993.47177085285
6012569,2,1,2,4,"60125691",4993.47177085285
6012569,3,1,3,6,"60125691",4993.47177085285
6012572,1,1,1,2,"60125721",4708.89670215664
6012572,2,1,2,3,"60125721",4708.89670215664
6012572,3,1,3,4,"60125721",4708.89670215664
6012582,1,1,1,3,"60125821",5209.30641439687
6012599,1,1,1,1,"60125991",96.7169433069825
6012600,1,1,1,3,"60126001",4911.67238016072
6012600,2,1,2,5,"60126001",4911.67238016072
6012625,1,1,1,1,"60126251",95.1982407383925
6012631,1,1,1,2,"60126311",90.9485597920152
6012633,1,1,1,3,"60126331",91.4334701156941
6012636,1,1,1,2,"60126361",87.6686994929957
6012645,1,1,1,4,"60126451",5222.3653799368
6012648,1,1,1,1,"60126481",89.6723123852646
6012677,1,1,1,1,"60126771",94.955785576553
6012681,1,1,1,2,"60126811",89.4298572234252
6012683,1,1,1,2,"60126831",1194.76236086688
6012683,2,1,2,3,"60126831",1194.76236086688
6012683,3,1,3,4,"60126831",1194.76236086688
6012683,4,1,4,5,"60126831",1194.76236086688
6012692,1,1,1,3,"60126921",2330.55389726967
6012800,1,1,1,3,"60128001",1426.12075572857
6012800,2,1,2,4,"60128001",1426.12075572857
6012853,1,1,1,4,"60128531",132.923762901356
6012853,2,1,2,5,"60128531",132.923762901356
6012853,3,1,3,7,"60128531",132.923762901356
6012854,1,1,1,3,"60128541",154.869204915607
6012857,1,1,1,3,"60128571",254.675917871774
6012857,2,1,2,4,"60128571",254.675917871774
6012867,1,1,1,3,"60128671",482.067570010985
6012871,1,1,1,4,"60128711",340.342418576566
6012874,1,1,1,3,"60128741",398.281128233129
6012878,1,1,1,2,"60128781",563.881215113285
6012878,2,1,2,3,"60128781",563.881215113285
6012878,3,1,3,4,"60128781",563.881215113285
6012879,1,1,1,2,"60128791",422.173453547215
6012883,1,1,1,3,"60128831",551.363445469437
6012887,1,1,1,3,"60128871",480.073633401245
6012888,1,1,1,3,"60128881",711.59879187905
6012889,1,1,1,2,"60128891",268.142332665487
6012889,2,1,2,3,"60128891",268.142332665487
6012890,1,1,1,3,"60128901",613.14474237951
6012898,1,1,1,3,"60128981",480.073633401245
6012905,1,1,1,2,"60129051",268.142332665487
6012905,2,1,2,3,"60129051",268.142332665487
6012905,3,1,3,4,"60129051",268.142332665487
6012906,1,1,1,2,"60129061",575.061005467905
6012908,1,1,1,2,"60129081",268.142332665487
6012908,2,1,2,3,"60129081",268.142332665487
6012909,1,1,1,3,"60129091",279.304742589529
6012911,1,1,1,2,"60129111",268.142332665487
6012911,2,1,2,3,"60129111",268.142332665487
6012913,1,1,1,3,"60129131",998.999390811588
6012915,1,1,1,3,"60129151",268.142332665487
6012915,2,1,2,4,"60129151",268.142332665487
6012918,1,1,1,3,"60129181",998.999390811588
6012921,1,1,1,3,"60129211",268.142332665487
6012921,2,1,2,4,"60129211",268.142332665487
6012923,1,1,1,2,"60129231",268.142332665487
6012925,1,1,1,3,"60129251",268.142332665487
6012926,1,1,1,3,"60129261",268.142332665487
6012926,2,1,2,4,"60129261",268.142332665487
6012928,1,1,1,3,"60129281",336.864880197088
6012929,1,1,1,3,"60129291",1564.68674273164
6012929,2,1,2,4,"60129291",1564.68674273164
6012932,1,1,1,2,"60129321",268.142332665487
6012932,2,1,2,3,"60129321",268.142332665487
6012932,3,1,3,4,"60129321",268.142332665487
6012935,1,1,1,5,"60129351",588.48663362573
6012935,2,1,2,7,"60129351",588.48663362573
6012935,3,1,3,8,"60129351",588.48663362573
6012935,4,1,4,10,"60129351",588.48663362573
6012936,1,1,1,3,"60129361",419.729587014874
6012936,2,1,2,5,"60129361",419.729587014874
6012937,1,1,1,2,"60129371",428.547245674562
6012940,1,1,1,5,"60129401",513.758426287384
6012942,1,1,1,3,"60129421",478.367459026826
6012944,1,1,1,1,"60129441",404.855164973237
6012944,2,1,2,2,"60129441",404.855164973237
6012945,1,1,1,3,"60129451",513.528611676538
6012946,1,1,1,3,"60129461",540.705442022937
6012946,2,1,2,4,"60129461",540.705442022937
6012950,1,1,1,2,"60129501",185.509606564215
6012951,1,1,1,3,"60129511",268.142332665487
6012956,1,1,1,4,"60129561",1004.84352276215
6012959,1,1,1,1,"60129591",375.062374117153
6012962,1,1,1,3,"60129621",401.370415328163
6012968,1,1,1,3,"60129681",478.367459026826
6012970,1,1,1,3,"60129701",318.51588711313
6012977,1,1,1,3,"60129771",474.083247707674
6012982,1,1,1,2,"60129821",404.733174864048
6012982,2,1,2,3,"60129821",404.733174864048
6012984,1,1,1,3,"60129841",357.961629505872
6012987,1,1,1,3,"60129871",410.947830096988
6012987,2,1,2,4,"60129871",410.947830096988
6012987,3,1,3,5,"60129871",410.947830096988
6012991,1,1,1,3,"60129911",390.712411881663
6012992,1,1,1,3,"60129921",474.083247707674
6012993,1,1,1,2,"60129931",268.142332665487
6012993,2,1,2,3,"60129931",268.142332665487
6012997,1,1,1,1,"60129971",417.889242228063
6013017,1,1,1,3,"60130171",378.278660741639
6013017,2,1,2,4,"60130171",378.278660741639
6013019,1,1,1,3,"60130191",322.432668191165
6013023,1,1,1,3,"60130231",494.448924141358
6013029,1,1,1,6,"60130291",644.889796478114
6013031,1,1,1,3,"60130311",1054.29540931104
6013040,1,1,1,1,"60130401",407.283637541237
6013041,1,1,1,5,"60130411",372.850716394425
6013045,1,1,1,3,"60130451",293.842280281573
6013049,1,1,1,3,"60130491",362.747241430972
6013061,1,1,1,4,"60130611",644.889796478114
6013061,2,1,2,5,"60130611",644.889796478114
6013064,1,1,1,4,"60130641",269.701030889515
6013066,1,2,1,3,"60130662",415.627427805219
6013066,2,2,2,4,"60130662",415.627427805219
6013066,3,2,3,5,"60130662",415.627427805219
6013067,1,1,1,2,"60130671",383.329815326194
6013072,1,1,1,3,"60130721",330.656192945814
6013074,1,1,1,3,"60130741",364.819514727135
6013074,2,1,2,3,"60130741",364.819514727135
6013079,1,1,1,2,"60130791",254.078520669476
6013081,1,2,1,2,"60130812",247.726642618659
6013081,2,2,2,3,"60130812",247.726642618659
6013082,1,1,1,3,"60130821",319.382689344474
6013083,1,1,1,4,"60130831",420.377841658466
6013084,1,1,1,2,"60130841",374.941016275805
6013084,2,1,2,3,"60130841",374.941016275805
6013084,3,1,3,4,"60130841",374.941016275805
6013090,1,1,1,2,"60130901",526.16669920338
6013090,2,1,2,3,"60130901",526.16669920338
6013091,1,1,1,3,"60130911",381.397067873023
6013092,2,1,2,4,"60130921",440.662656148372
6013092,1,1,1,3,"60130921",440.662656148372
6013093,1,1,1,5,"60130931",309.018014123581
6013094,1,1,1,3,"60130941",445.816317601118
6013094,2,1,2,4,"60130941",445.816317601118
6013097,1,1,1,3,"60130971",310.950761576753
6013099,1,1,1,3,"60130991",306.749057221786
6013099,2,1,2,4,"60130991",306.749057221786
6013101,1,1,1,2,"60131011",450.137736425322
6013101,2,1,2,3,"60131011",450.137736425322
6013102,1,1,1,4,"60131021",266.654251754944
6013103,1,1,1,3,"60131031",356.507301428651
6013104,1,1,1,2,"60131041",292.01146594865
6013104,2,1,2,3,"60131041",292.01146594865
6013105,1,1,1,3,"60131051",318.722207135026
6013110,1,1,1,2,"60131101",450.784157697043
6013110,2,1,2,3,"60131101",450.784157697043
6013119,1,1,1,2,"60131191",155.667961872481
6013123,1,1,1,3,"60131231",383.525611587944
6013123,2,1,2,4,"60131231",383.525611587944
6013125,1,1,1,3,"60131251",387.59028890716
6013125,2,1,2,4,"60131251",387.59028890716
6013126,1,2,1,2,"60131262",655.307236729801
6013126,2,2,2,3,"60131262",655.307236729801
6013128,1,1,1,3,"60131281",402.847515254794
6013133,1,1,1,3,"60131331",1198.10034672047
6013133,2,1,2,4,"60131331",1198.10034672047
6013144,1,1,1,5,"60131441",913.913322938358
6013149,1,1,1,4,"60131491",367.490481723414
6013171,1,1,1,3,"60131711",334.105265614792
