"DIRECTORIO","SECUENCIA_ENCUESTA","SECUENCIA_P","ORDEN","P10000","P400","P401","P402","P403","P404","P406S1","P407S1","P408","P4900","P807","P809","P809S1","P420","P171","P6850","P5971","P5971S1","P5971S1A1","P5971S2","P5971S2A1","P5971S3","P5971S3A1","P5971S4","P5971S4A1","P5971S5","P5971S5A1","P5971S6","P5971S6A1","P5971S7","P5971S7A1","P5971S8","P5971S8A1","P5971S9","P5971S9A1","P5971S10","P5971S10A1","LLAVEHOG","FEX_C"
6008028,6,1,6,6,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"2",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080281",590.234238961714
6008030,5,1,5,1,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"3",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080301",751.17767417602
6008032,3,1,3,1,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"1",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080321",874.172903837836
6008032,6,1,6,5,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080321",874.172903837836
6008033,5,1,5,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"2",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080331",333.247634025781
6008041,3,1,3,1,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"1",2,"",2,"",2,"",2,"",1,"2",2,"",2,"",2,"","60080411",208.296523732817
6008045,4,1,4,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"1",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080451",100.752188075578
6008046,3,1,3,1,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080461",125.926435866422
6008050,2,1,2,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"2",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080501",100.752188075578
6008050,3,1,3,3,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"2",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080501",100.752188075578
6008053,4,1,4,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080531",826.215077302318
6008057,3,1,3,1,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",1,"3",2,"",2,"",2,"","60080571",673.76270512834
6008061,4,1,4,4,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"4",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080611",623.167719223778
6008063,2,1,2,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"3",2,"",2,"",2,"",2,"",1,"6",2,"",2,"",2,"","60080631",580.675326603723
6008066,3,1,3,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"1",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080661",253.680207536349
6008070,3,1,3,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"3",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080701",253.680207536349
6008072,3,1,3,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"1",2,"",2,"",2,"",2,"",1,"4",2,"",2,"",2,"","60080721",253.680207536349
6008081,4,1,4,4,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"6",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080811",826.291202224406
6008083,4,1,4,4,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"5",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080831",450.125802050345
6008085,3,1,3,3,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080851",640.004231646294
6008091,5,1,5,5,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"10",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080911",906.551713217211
6008092,4,1,4,4,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080921",1258.18675357342
6008092,5,1,5,5,6,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60080921",1258.18675357342
6008109,2,1,2,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60081091",914.900858870194
6008129,3,1,3,3,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60081291",263.967438433936
6008134,6,1,6,6,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60081341",292.936706689439
6008137,3,1,3,3,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60081371",427.999389153955
6008140,2,1,2,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"3",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60081401",989.07284059833
6008140,3,1,3,3,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60081401",989.07284059833
6008145,6,1,6,6,6,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60081451",309.0165314227
6008153,5,1,5,5,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"1",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60081531",308.512383095294
6008155,2,1,2,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"3",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60081551",173.478564884792
6008155,3,1,3,3,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"2",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60081551",173.478564884792
6008159,6,1,6,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1,"6",1,"4",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60081591",240.423941617669
6008162,5,1,5,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60081621",298.876060646806
6008163,4,1,4,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60081631",339.593066010455
6008164,3,1,3,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60081641",256.944435235244
6008192,3,1,3,3,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",1,"2",2,"",2,"",2,"","60081921",551.253050764598
6008200,3,1,3,3,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082001",666.576550375135
6008203,3,1,3,1,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"7",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082031",135.547074418828
6008211,4,1,4,3,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082111",299.175335427934
6008211,5,1,5,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082111",299.175335427934
6008212,2,1,2,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082121",614.033540943819
6008219,3,1,3,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082191",258.642554600295
6008225,3,1,3,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"1",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082251",215.322537399739
6008225,4,1,4,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"7",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082251",215.322537399739
6008227,3,1,3,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082271",180.076188479045
6008229,3,1,3,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082291",217.555161529648
6008235,2,1,2,1,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082351",544.860821350617
6008241,3,1,3,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",1,"6",2,"",2,"",2,"","60082411",532.082041906332
6008261,6,1,6,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082611",645.102843830322
6008262,3,1,3,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082621",696.073788365586
6008262,4,1,4,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082621",696.073788365586
6008263,2,1,2,1,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082631",568.32610228203
6008264,3,1,3,2,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082641",430.279839511296
6008266,3,1,3,1,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082661",437.396543589264
6008271,3,1,3,1,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"5",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082711",379.99628796621
6008271,4,1,4,1,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082711",379.99628796621
6008274,3,1,3,3,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",1,"3",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082741",696.073788365586
6008274,4,1,4,4,3,2,2,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"",2,"","60082741",696.073788365586
